timestamp,model_name,task,architecture,pretrained,freeze_epochs,total_epochs,train_acc,val_acc,test_acc,train_loss,val_loss,test_loss,total_params,trainable_params,train_time_seconds,avg_epoch_time,best_epoch,learning_rate,batch_size,notes,checkpoint_path
2025-12-23 01:28:39,vgg16_pretrained,emotion,vgg16,True,5,10,75.97269149047337,66.50877681805517,0.0,0.6535042508407797,0.9532567558035386,0.0,134289223,134289223,1541.5584473609924,154.15584473609923,10,0.001,64,Transfer learning: 5 frozen epochs,/home/secure-sight/emotion-and-activity-detection/checkpoints/emotion/pretrained/vgg16_emotion.pth
2025-12-23 01:44:16,mobilenet_v2_pretrained,emotion,mobilenet_v2,True,5,15,91.33372809920236,66.02117581499024,0.0,0.2447254545903683,1.0582907442497995,0.0,2232839,2232839,842.3656911849976,56.1577127456665,11,0.001,64,Transfer learning: 5 frozen epochs,/home/secure-sight/emotion-and-activity-detection/checkpoints/emotion/pretrained/mobilenet_v2_emotion.pth
2025-12-23 01:45:47,mobilenet_v2_pretrained,activity,mobilenet_v2,True,5,15,100.0,82.05128205128206,0.0,0.0018532081866515,0.635638239979744,0.0,2230277,2230277,30.93843126296997,2.062562084197998,8,0.001,32,Transfer learning: 5 frozen epochs,/home/secure-sight/emotion-and-activity-detection/checkpoints/activity/pretrained/mobilenet_v2_activity.pth
2025-12-23 01:47:43,resnet18_pretrained,activity,resnet18,True,5,15,100.0,75.64102564102564,0.0,0.001151235265475,0.6875306963920593,0.0,11179077,11179077,34.905160427093506,2.327010695139568,13,0.001,32,Transfer learning: 5 frozen epochs,/home/secure-sight/emotion-and-activity-detection/checkpoints/activity/pretrained/resnet18_activity.pth
2025-12-23 01:49:42,resnet50_pretrained,activity,resnet50,True,5,15,99.8639455782313,78.2051282051282,0.0,0.0069538017788031,0.5995378702878952,0.0,23518277,23518277,80.49348378181458,5.366232252120971,8,0.001,32,Transfer learning: 5 frozen epochs,/home/secure-sight/emotion-and-activity-detection/checkpoints/activity/pretrained/resnet50_activity.pth
2025-12-23 01:51:42,efficientnet_b0_pretrained,activity,efficientnet_b0,True,5,15,100.0,76.92307692307692,0.0,0.0110994429003609,0.6759860277175903,0.0,4013953,4013953,56.00618195533752,3.733745463689168,11,0.001,32,Transfer learning: 5 frozen epochs,/home/secure-sight/emotion-and-activity-detection/checkpoints/activity/pretrained/efficientnet_b0_activity.pth
2025-12-23 01:55:26,vgg16_pretrained,activity,vgg16,True,5,20,100.0,71.7948717948718,0.0,0.0024848730502961425,1.5690541982650756,0.0,134281029,134281029,178.22526383399963,8.911263191699982,10,0.001,32,Transfer learning: 5 frozen epochs,/home/secure-sight/emotion-and-activity-detection/checkpoints/activity/pretrained/vgg16_activity.pth
